ENSEMBL_GENE_ID,baseMean__NAFL+NASHF0vsCTRL,log2FoldChange__NAFL+NASHF0vsCTRL,pvalue__NAFL+NASHF0vsCTRL,padj__NAFL+NASHF0vsCTRL,baseMean__NASHF12vsNAFL+F0,log2FoldChange__NASHF12vsNAFL+F0,pvalue__NASHF12vsNAFL+F0,padj__NASHF12vsNAFL+F0,baseMean__NASHF34vsNAFL+F0,log2FoldChange__NASHF34vsNAFL+F0,pvalue__NASHF34vsNAFL+F0,padj__NASHF34vsNAFL+F0,external_gene_name
ENSG00000184635,49.81212731,-0.034233187,0.808409937,0.921802066,30,-0.063032689,0.394637889,0.705132649,33,0.020536398,0.847418981,0.919027287,ZNF93
ENSG00000184640,1015.149725,0.085224342,0.49190908,0.745701964,849,-0.035294499,0.382646107,0.697306744,863,0.0259662,0.653490739,0.789966419,SEPTIN9
ENSG00000184647,16.25620578,-0.190370825,0.722391592,NA,11,0.012513319,0.958420696,0.984679588,11,-0.21955768,0.505758367,0.677999904,PRSS55
ENSG00000184659,10.90251706,-0.267644453,0.482243097,NA,7,0.437370013,0.00208026,0.056880454,7,0.253746316,0.256276207,0.444194738,FOXD4L4
ENSG00000184661,6.211235294,0.394866439,0.482854045,NA,6,0.316303115,0.197938236,0.522951717,6,0.553914905,0.085251994,0.218429434,CDCA2
ENSG00000184672,7.28682929,0.023220138,0.977038084,NA,4,-0.497054861,0.122616102,0.42060232,6,0.29180808,0.496391185,0.669969088,RALYL
ENSG00000184675,362.8360389,-0.395939684,0.002700279,0.045011035,263,-0.125251369,0.03995327,0.2466878,262,-0.218337705,0.012182306,0.058376541,AMER1
ENSG00000184677,585.1592061,0.041210819,0.630982465,0.83232463,458,0.022449347,0.527517443,0.796302291,448,-0.078813415,0.27996986,0.470819522,ZBTB40
ENSG00000184678,272.4093421,0.207345324,0.169416085,0.446439735,198,-0.030352522,0.624907565,0.849535273,200,-0.123114698,0.164559664,0.334052594,H2BC21
ENSG00000184697,1.424616898,-0.030180618,0.973103209,NA,1,-0.007865197,0.984853472,0.993725577,1,0.801877568,0.04680543,0.147040695,CLDN6
ENSG00000184698,1.889640188,-0.875768132,0.249515195,NA,1,-0.434983773,0.200585731,0.52601372,1,0.073805064,0.866637984,0.929447474,OR51M1
ENSG00000184708,299.9186784,-0.067346472,0.549636404,0.785832714,203,-0.047190207,0.350909193,0.673250044,205,-0.162874795,0.019151592,0.07922011,EIF4ENIF1
ENSG00000184719,135.3597071,0.019919634,0.900452226,0.963328572,97,-0.102631326,0.086829331,0.359274562,100,-0.06504714,0.467528507,0.644740537,RNLS
ENSG00000184730,27.09552621,0.213243558,0.318298827,0.610661872,20,0.013401693,0.881544573,0.960992824,22,0.041119275,0.710588888,0.828104198,APOBR
ENSG00000184731,336.7748608,0.179629173,0.191565425,0.476870026,240,-0.06651978,0.345529895,0.667281388,252,-0.050366005,0.569295536,0.72975203,FAM110C
ENSG00000184735,0.961450829,-2.638702728,0.04807641,NA,1,0.123780361,0.844541961,0.94824789,1,2.303679219,0.000831431,0.009553903,DDX53
ENSG00000184743,1574.065706,0.455648163,1.76E-05,0.002401172,1289,0.123624578,0.002508462,0.062940262,1272,0.074924885,0.142678285,0.304866297,ATL3
ENSG00000184752,304.3715758,-0.053627758,0.762080995,0.899105697,228,0.010538172,8.71E-01,0.957703748,243,0.275199688,0.035861435,0.121870026,NDUFA12
ENSG00000184785,8.808422631,-0.247070906,0.534819401,NA,6,-0.023024348,0.887404018,0.961936489,8,0.737479225,0.003383969,0.025138894,SMIM10
ENSG00000184786,13.71113619,-0.514495103,0.104053779,NA,14,-0.107195256,0.361602978,0.681628093,13,-0.400247323,0.022102435,0.087183531,DYNLT2
ENSG00000184787,814.2196193,-0.093116034,0.300531151,0.594225335,627,0.08216509,0.02113742,0.179336979,632,0.055227227,0.233333913,0.416807644,UBE2G2
ENSG00000184788,45.08079577,-0.502282927,0.010880306,0.100258322,25,0.173458674,0.065390058,0.315165302,30,0.41827391,0.006715611,0.039231493,SATL1
ENSG00000184792,38.72037229,-0.131151841,0.420729321,0.693661457,27,-0.022254777,0.779117118,0.921875332,26,-0.148239925,0.251571402,0.438147192,OSBP2
ENSG00000184828,35.81212361,0.470607935,0.033430629,0.190106322,29,-0.129453443,0.170622339,0.490176519,28,-0.320275096,0.025462051,0.096444937,ZBTB7C
ENSG00000184831,69.01797445,0.224495126,0.268965661,0.562709734,54,0.111300141,0.152469684,0.467230809,58,0.444944381,2.06E-03,0.017939751,APOO
ENSG00000184838,13.91293901,0.556100429,0.223724744,NA,7,-0.47604219,3.22E-03,7.08E-02,9,0.032014294,0.906385962,0.95120357,PRR16
ENSG00000184840,580.6525603,0.578899762,2.93E-05,0.003275967,492,-0.042806372,0.409120332,0.716145937,512,0.071353522,0.360296141,0.549639999,TMED9
ENSG00000184845,39.27827148,0.157477437,0.651136973,0.843578265,33,-0.051877055,0.768881271,0.917730501,28,-0.724700739,0.001962349,0.017386048,DRD1
ENSG00000184857,95.8297936,0.034357732,0.807778743,0.92175031,68,-0.079452875,0.122957887,0.421266559,68,-0.241030078,0.005807713,0.035674158,TMEM186
ENSG00000184860,120.8508645,0.057645887,0.735024207,0.887482775,110,0.025484654,0.686135793,0.880228681,106,0.07276742,0.376074667,0.563666062,SDR42E1
ENSG00000184863,1219.170436,-0.440269555,2.07E-05,0.002625288,826,-0.094215784,0.042476012,0.255725377,843,-0.188303403,0.003271497,0.024538385,RBM33
ENSG00000184867,51.67533764,0.256530176,0.384703817,0.666662575,41,0.047122474,0.674826964,0.875847988,46,0.514757865,0.002503499,0.02058781,ARMCX2
ENSG00000184887,271.916538,0.102788233,0.426004135,0.697140484,201,-0.164708542,0.000776303,0.036388123,217,3.14E-05,0.999653857,0.999748979,BTBD6
ENSG00000184897,206.8357058,0.187966704,0.150317615,0.422112492,172,-0.097415924,0.121957739,0.41990158,174,-0.094940636,3.19E-01,0.509605579,H1-10
ENSG00000184898,214.493692,-0.144253387,0.178389603,0.458251215,162,0.017709699,0.68643062,0.880245621,168,0.10996143,0.127939479,0.283559611,RBM43
ENSG00000184900,1154.28814,-0.250729179,0.002936655,0.047363228,722,0.042050856,0.258661034,0.588907734,800,0.170532742,0.01070358,0.053584647,SUMO3
ENSG00000184903,185.3891142,-0.186781297,0.136231961,0.401705971,134,-0.016622961,0.743949006,0.90717967,139,0.01605597,0.821374145,0.901345878,IMMP2L
ENSG00000184905,1.62663355,-0.011124333,0.987550508,NA,1,-0.495487151,0.145270246,0.457323318,1,-0.442496838,0.322151219,0.511794842,TCEAL2
ENSG00000184916,15.2918217,0.806143564,0.126199369,NA,15,0.017183262,0.916793318,0.971090613,16,0.374569688,0.130910514,0.28760873,JAG2
ENSG00000184922,94.73746563,0.154668776,0.333694142,0.623959299,76,0.109310539,0.086890421,0.35931274,82,0.165636796,9.27E-02,0.230608747,FMNL1
ENSG00000184923,37.42732036,0.284431962,0.399778509,0.678096784,19,-0.297441291,0.130178888,0.434744997,19,-0.809944154,0.000449851,0.00627145,NUTM2A
ENSG00000184924,93.48238248,-0.140544595,0.420510377,0.693544115,68,-0.082029958,2.74E-01,6.04E-01,75,0.259963867,0.082689941,0.213880202,PTRHD1
ENSG00000184925,92.37894889,0.234154971,0.123948875,0.383391951,62,-0.196472087,0.004699656,0.088407426,66,-0.281166561,0.008611343,0.046296142,LCN12
ENSG00000184937,3.269669771,1.317212246,0.253469243,NA,2,-0.652232409,0.112104079,0.402508375,2,0.404515823,0.466180867,0.643601159,WT1
ENSG00000184939,275.0593224,-0.183464994,0.208099028,0.496173244,204,0.098046212,0.074688999,0.335520378,209,0.058216458,0.488542757,0.66345092,ZFP90
ENSG00000184949,133.7817183,-0.241987277,0.057496663,0.25598785,72,-0.017947895,0.792799098,0.927554262,84,0.115040284,0.341329816,0.529977432,FAM227A
ENSG00000184956,47.99649635,-0.240626595,0.724021781,0.882922803,44,0.079418837,0.747562781,0.908405111,67,1.081855875,0.0025429,0.020761741,MUC6
ENSG00000184967,47.1417844,0.37433561,0.024998616,0.162042172,42,0.086162687,0.171275244,0.491114372,38,-0.144027395,0.128230655,0.283803877,NOC4L
ENSG00000184979,151.1393891,0.166254017,0.296748129,0.590821784,111,0.17475868,0.143274718,0.454377926,116,0.199630263,0.087646662,0.222135676,USP18
ENSG00000184983,576.3510904,0.01507044,0.926163647,0.970806483,456,0.082319649,2.05E-01,5.30E-01,466,0.213730468,6.95E-02,1.91E-01,NDUFA6
ENSG00000184984,84.20316978,-0.12954162,0.434646975,0.703786901,58,-0.053206532,0.471422308,0.760677835,58,-0.287328649,0.006822104,0.039677022,CHRM5
ENSG00000184985,170.8536499,0.87409234,0.113766329,0.368236761,167,0.231733301,2.93E-01,6.23E-01,148,0.08542142,0.71715983,0.832942933,SORCS2
ENSG00000184986,11.88901091,0.029776253,9.41E-01,NA,13,0.194689672,2.25E-01,5.56E-01,10,-0.106060956,6.62E-01,7.97E-01,TMEM121
ENSG00000184988,162.4915429,-0.14854619,0.227420537,0.518387755,108,-0.062309207,3.14E-01,6.43E-01,117,-0.027655565,7.26E-01,8.38E-01,TMEM106A
ENSG00000184990,371.437736,0.20267355,0.183849453,0.465659344,293,-0.045830865,0.58904434,0.830716301,298,-0.084590621,0.486737046,0.66207509,SIVA1
ENSG00000184992,413.8677869,0.058835789,0.545439656,0.783326513,280,0.020982727,0.577813958,0.824302821,297,0.067800994,0.246532034,0.431999669,BRI3BP
ENSG00000184999,880.6669408,-0.586024944,0.316855191,0.609645762,453,-0.724107559,2.07E-03,0.056812587,522,-0.628263298,0.027522141,0.101741293,SLC22A10
ENSG00000185000,420.8424469,0.30871088,0.219098286,0.508976054,350,-0.009284181,0.925297801,0.974583392,334,-0.254437546,0.049647819,0.152431278,DGAT1
ENSG00000185008,74.38177827,0.180407195,0.61298861,0.821284552,50,0.019654788,0.918562633,0.971843079,48,-0.216625662,0.346659801,0.535233699,ROBO2
ENSG00000185009,552.1997646,0.101912894,0.171941955,0.450041153,422,0.050004271,0.093083638,0.369175507,434,0.0917728,0.026718805,0.099598384,AP3M1
ENSG00000185010,1093.723643,0.088417348,0.621872976,0.826788383,825,-0.037240602,0.605750261,0.840132576,825,-0.038591283,0.698812954,0.820966901,F8
ENSG00000185013,45.08513507,-0.320249239,0.057320274,0.255725431,28,0.000661672,0.992454295,0.996601446,30,-0.087224298,0.399614301,0.585223003,NT5C1B
ENSG00000185015,249.739537,-0.108081707,0.461439496,0.723987977,166,-0.085224525,2.08E-01,5.33E-01,163,-0.29515657,0.002404642,0.019982172,CA13
ENSG00000185019,158.9537861,0.017948279,0.87957573,0.953234781,103,-0.099294959,0.060590229,0.305329422,111,-0.131736177,8.48E-02,2.18E-01,UBOX5
ENSG00000185022,33.48517779,0.108183533,0.559576847,0.791048395,23,0.036692608,0.688034679,0.880751183,27,0.292356004,0.046953491,0.147282052,MAFF
ENSG00000185024,697.704392,-0.066956525,0.521432432,0.765819917,423,-0.12958119,0.0024543,0.062354436,446,-0.214948713,0.002716582,0.021691979,BRF1
ENSG00000185028,2.311706055,-1.538521489,0.434575471,NA,0,-0.224893427,0.785224048,0.923264606,0,0.148695726,0.864232282,0.928610268,LRRC14B
ENSG00000185033,298.8915587,0.546733046,0.009192033,0.091010391,240,-0.166273968,0.044696065,0.262740374,219,-0.468750995,3.25E-06,0.000186029,SEMA4B
ENSG00000185038,178.6072374,0.882951601,1.35E-01,4.00E-01,151,0.115390851,6.64E-01,8.69E-01,122,-0.614418104,0.050497617,0.154369641,MROH2A
ENSG00000185040,43.69965586,-0.432738629,2.18E-02,1.51E-01,24,0.112564175,2.95E-01,6.25E-01,26,0.057364857,6.66E-01,7.99E-01,SPDYE16
ENSG00000185043,330.5738884,0.250460211,0.035531441,0.196664123,287,-0.017241397,0.73606191,0.90434855,300,0.208232215,0.024581579,0.093755044,CIB1
ENSG00000185046,70.36797282,-0.26596597,0.582073376,0.802623948,49,0.215723434,0.330360788,0.655570395,57,0.842814259,0.003174153,0.024115652,ANKS1B
ENSG00000185049,144.267488,-0.067558061,0.49865534,0.750232817,105,-0.050845782,0.217371648,0.546214294,104,-0.179158722,4.63E-03,0.030505707,NELFA
ENSG00000185052,14.29659375,0.029482339,0.950929363,NA,12,-0.10877641,0.545004276,0.807403227,12,0.489502892,0.053703431,0.160630208,SLC24A3
ENSG00000185053,3.424918696,0.549786677,0.427563661,NA,3,-0.096956024,0.664738888,0.86956796,2,-0.007358463,0.985066572,0.991691799,SGCZ
ENSG00000185056,2.389656966,1.060545038,0.200691453,NA,1,-0.54716249,0.061285777,0.306554655,2,-0.316677571,0.417850636,0.601958906,C5orf47
ENSG00000185070,218.3216533,-0.20217252,0.563458598,0.793104663,156,-0.076108632,0.565642619,0.818120357,190,0.510178461,0.011873082,0.05731323,FLRT2
ENSG00000185085,194.5488398,0.209668127,0.170129646,0.447492137,151,-0.138278102,0.011459014,0.134351719,153,-0.238011324,0.003124434,0.02383341,INTS5
ENSG00000185088,674.2695073,-0.013318047,0.944407415,0.978727036,578,0.183763788,0.014223737,0.152445367,666,0.651891786,2.11E-07,2.30E-05,RPS27L
ENSG00000185090,77.56922354,0.37810845,0.069618863,0.281302217,62,0.036485042,0.687061052,0.880474363,66,0.208449465,0.10391516,0.2487317,MANEAL
ENSG00000185100,318.8199014,0.580526231,0.042517295,0.215670943,240,-0.095940535,0.391384918,0.703001313,223,-0.252512573,0.101656419,0.245147701,ADSS1
ENSG00000185101,30.58711203,-0.143036671,0.653300685,0.844594036,24,0.031226291,8.26E-01,9.41E-01,28,0.084717479,6.18E-01,7.65E-01,ANO9
ENSG00000185104,557.8058265,-0.212308277,0.013326715,0.111752575,422,0.037981721,0.286566415,0.616647265,414,-0.011547199,0.812768131,0.896056634,FAF1
ENSG00000185105,0.093507204,-0.184972815,0.968503723,NA,0,-0.228182539,9.05E-01,9.68E-01,0,-0.183736108,9.46E-01,0.972302489,MYADML2
ENSG00000185112,24.85742877,1.07266183,0.000484306,0.01726335,20,-0.114715595,0.248721078,0.577681033,21,0.055431363,0.734471922,0.843975008,FAM43A
ENSG00000185115,111.7185382,0.108908501,0.254165932,0.549632365,92,0.06683942,0.10073753,0.384038674,94,0.196138202,0.002004174,0.017628464,NSMCE3
ENSG00000185122,259.2221641,0.053243289,0.660684434,0.847357062,199,-0.102621413,0.024314485,0.193766346,207,0.037692861,0.644267185,0.783590538,HSF1
ENSG00000185127,661.7863399,-0.045325557,0.591536903,0.809150719,469,0.030995103,3.08E-01,0.637787279,487,0.046249047,0.367100279,0.555878886,C6orf120
ENSG00000185129,549.0282031,-0.150083502,0.082248997,0.308652951,553,0.00320923,0.927342976,0.97519218,513,-0.121475298,1.20E-02,5.77E-02,PURA
ENSG00000185130,6.132652511,1.353268859,0.012310603,NA,7,0.583879281,7.31E-03,1.11E-01,6,0.49662227,1.26E-01,2.81E-01,H2BC13
ENSG00000185133,1.671583613,1.550794396,0.176482242,NA,1,-0.269333214,0.49310209,0.77482543,2,0.647207486,0.195575344,0.37243686,INPP5J
ENSG00000185155,20.17339166,0.388097732,0.092183505,NA,11,-0.123161415,1.80E-01,5.02E-01,12,-0.278615469,0.072678093,0.196292969,MIXL1
ENSG00000185156,1.882219137,-0.420259647,5.56E-01,NA,2,0.226759707,0.390647645,0.702342479,2,0.474946468,0.209736278,0.388888389,MFSD6L
ENSG00000185158,139.814705,0.091912496,0.487751452,0.742996668,86,-0.074325153,0.224425948,0.554840605,93,-0.073147329,0.443744427,0.624139046,LRRC37B
ENSG00000185163,166.0403091,0.056506107,0.665974563,0.849897747,117,-0.063269996,0.211114369,0.538179196,120,-0.216822727,0.002531775,0.020701186,DDX51
ENSG00000185164,606.197695,0.132513152,0.376148115,0.660995216,368,0.113090922,0.144172449,0.456085927,395,0.143070416,1.34E-01,0.292171172,NOMO2
ENSG00000185182,2.488331528,0.081321359,0.948042626,NA,1,-0.303264798,0.594736593,0.833461663,1,-0.592683936,0.409298608,0.593698695,GOLGA8EP
ENSG00000185187,566.3020808,0.194863794,0.336666332,0.627173356,478,-0.077544836,0.340610003,0.663527337,453,-0.115795073,0.409036134,0.593566637,SIGIRR
ENSG00000185189,970.9699168,-0.047473471,0.748460623,0.892775803,671,-0.176024184,3.78E-03,7.79E-02,698,-0.275096596,1.18E-03,1.23E-02,NRBP2
ENSG00000185201,583.8689194,0.323432956,0.146947737,0.41722608,382,-0.120461396,0.167422398,0.485793974,465,0.21075513,1.48E-01,0.312825582,IFITM2
ENSG00000185215,683.7755417,0.700839803,2.64E-07,0.000188257,568,0.045412491,5.46E-01,0.807883372,599,0.062143023,4.23E-01,6.06E-01,TNFAIP2
ENSG00000185219,694.84545,-0.070546771,0.424850374,0.696803295,506,-0.090566614,1.25E-02,0.14123609,514,-0.137950025,0.009299547,0.048692072,ZNF445
ENSG00000185220,228.2504195,-0.066930873,0.505535566,0.755044713,138,-0.063738009,0.107437031,0.395633628,142,-0.24561728,0.000562846,0.007303729,PGBD2
ENSG00000185222,71.67587101,0.38101132,0.149733772,0.421342051,55,0.16110124,0.189572425,0.514799413,69,0.742029043,4.83E-05,0.001303251,TCEAL9
ENSG00000185231,17.84159816,0.232061169,0.323020341,NA,9,-0.230695169,0.020918664,0.178546392,10,-0.451629791,0.002036318,0.017810215,MC2R
ENSG00000185236,223.5236478,-0.501260654,0.001412168,0.031711835,167,-0.073324304,0.28069907,0.610424467,176,-0.027476159,0.770586652,0.86776814,RAB11B
ENSG00000185238,188.3584725,0.009463165,9.29E-01,0.971486384,137,-0.00218211,0.962291959,0.986142025,148,0.045627696,0.442506189,0.623322239,PRMT3
ENSG00000185245,30.72872951,-0.33718269,0.174279383,0.452907662,26,-0.062691411,0.568950151,0.81995333,27,0.018135046,0.904955926,0.950561076,GP1BA
ENSG00000185246,349.3652732,-0.11614113,0.23039896,0.522386049,259,0.027656343,0.483660794,0.769127555,259,-0.019049245,0.773497834,0.870012988,PRPF39
ENSG00000185250,41.62736268,-0.048091415,0.793643136,0.914293516,24,0.012120546,0.887475602,0.961936489,26,-0.067114359,0.615863435,0.763353938,PPIL6
ENSG00000185252,106.5171679,0.073599539,0.592604681,0.810006205,77,-0.028775032,5.98E-01,8.35E-01,80,-0.069614416,3.20E-01,5.10E-01,ZNF74
ENSG00000185261,203.0617993,-0.170666881,0.188604176,0.473349896,128,-0.142942115,1.12E-02,0.13244826,140,-0.11844709,0.182250911,0.356153177,KIAA0825
ENSG00000185262,35.20527557,-0.020948486,9.26E-01,9.71E-01,30,0.112489031,2.52E-01,5.80E-01,34,0.296823398,0.066740957,0.185137413,UBALD2
ENSG00000185267,65.62904683,-0.52224524,0.018415011,0.13539601,43,-0.195431386,0.030201105,0.214824138,45,-0.295425564,0.020746765,0.083555062,CDNF
ENSG00000185269,154.6520047,0.749030568,0.016310684,0.125647002,134,-0.024211465,0.817150298,0.936914077,127,-0.188792695,0.233038803,0.416532816,NOTUM
ENSG00000185271,8.325906175,1.004112228,1.43E-01,NA,6,-1.091309804,3.34E-05,0.00670247,6,-1.035634506,0.01225514,0.058590996,KLHL33
ENSG00000185272,0.843550417,-1.133330537,0.321410498,NA,1,0.601101042,0.122987659,0.421283965,1,1.099135575,0.073770247,0.198363614,RBM11
ENSG00000185274,22.27249607,-0.372027735,2.72E-01,5.66E-01,12,-0.107220053,4.79E-01,7.67E-01,16,0.279363897,1.71E-01,3.41E-01,GALNT17
ENSG00000185278,1373.05516,0.01404474,0.803506334,0.918815007,946,-0.079178164,0.01816703,0.168276796,965,-0.1750227,8.97E-05,0.001995396,ZBTB37
ENSG00000185290,6.808658579,-0.282291549,0.486914879,NA,3,-0.42409147,0.023512018,0.190575796,4,-0.008042156,0.974578894,0.985938537,NUPR2
ENSG00000185291,30.16865822,-0.162936378,0.534926322,0.775169579,22,-0.111989777,0.307533635,0.637388677,25,0.265930985,0.106632703,0.252906811,IL3RA
ENSG00000185298,75.45331309,0.101248891,0.571233347,0.797438581,58,0.011978722,0.859316768,0.953841747,58,-0.052945187,6.15E-01,7.63E-01,CCDC137
ENSG00000185305,112.3719154,-0.241174804,0.135052767,0.400240572,95,0.064556476,0.339978095,0.662966271,102,0.361128295,0.000130737,0.002641906,ARL15
ENSG00000185306,9.57351215,-0.19966616,6.93E-01,NA,4,-0.648579555,8.47E-04,3.80E-02,5,-0.693409961,2.17E-02,0.085992684,C12orf56
ENSG00000185324,689.2969704,0.12266277,0.270625671,0.564588747,484,-0.157555333,2.84E-04,2.24E-02,498,-0.294769134,4.45E-06,0.000236208,CDK10
ENSG00000185332,90.51114317,0.593681374,0.042276202,0.215054141,55,-0.307017839,1.95E-02,1.73E-01,67,-0.149410883,4.60E-01,6.38E-01,TMEM105
ENSG00000185338,3.021975154,-0.024418183,0.963204789,NA,3,0.023716938,0.902619719,0.96651799,3,0.43934329,0.19444788,0.371147497,SOCS1
ENSG00000185339,185.9836177,0.343550591,0.021134931,0.148349444,149,-0.037832623,0.618960948,0.847433133,152,-0.125397461,0.195191352,0.372067162,TCN2
ENSG00000185340,69.74266585,0.407741593,7.47E-03,8.07E-02,60,-0.084644409,0.186500916,0.510849034,62,-0.06354425,0.438706077,0.620274743,GAS2L1
ENSG00000185344,431.0430049,0.097429915,0.192943271,0.478434639,296,0.019168109,0.54800125,0.808603567,303,-0.058115672,0.221742209,0.403219208,ATP6V0A2
ENSG00000185345,89.37459257,-0.126706689,0.551757622,0.786493615,58,-0.100198307,2.12E-01,5.40E-01,63,-0.039333164,0.730412672,0.841293408,PRKN
ENSG00000185347,193.0231917,0.867817637,0.001509995,0.032658568,157,-0.096269722,0.384477133,0.698149724,147,-0.510364944,0.003369798,0.02508168,TEDC1
ENSG00000185359,370.7963283,0.120480611,0.244575699,0.53983788,270,-0.069527215,0.096206126,0.376138618,272,-0.17526534,0.003839315,0.027160447,HGS
ENSG00000185361,793.9579479,0.184893025,0.102365612,0.347638162,566,-0.112838685,1.55E-02,0.157743876,567,-0.287134341,0.000124276,0.00254275,TNFAIP8L1
ENSG00000185379,91.37636721,0.171816184,0.213462657,0.503358601,74,-0.044865968,0.436047849,0.735059813,74,-0.125005439,0.116772936,0.268220943,RAD51D
ENSG00000185385,9.429112771,0.394299529,0.227172301,NA,5,-0.032715321,0.796927812,0.928899956,6,-0.167323964,0.374181416,0.562211119,OR7A17
ENSG00000185386,28.51259889,0.363880437,0.114193654,0.369026083,24,-0.112342743,0.311126716,0.640337727,27,0.107417447,0.446214252,0.626167763,MAPK11
ENSG00000185404,306.5774049,-0.141967201,0.292636608,0.58727529,201,-0.015679886,0.763259171,0.915515308,204,-0.144888701,0.073944791,0.198770307,SP140L
ENSG00000185414,496.854873,0.033142987,0.740244898,0.889115966,320,-0.08276502,0.038669156,0.243220305,340,-0.060729946,0.340321379,0.529230293,MRPL30
ENSG00000185418,224.9273535,0.081514752,0.448649945,0.714370313,153,-0.084352762,0.087666512,0.360686287,154,-0.207022122,0.010682783,0.053536272,TARS3
