ENSEMBL_GENE_ID,baseMean__NASHF12vsNAFL+F0,log2FoldChange__NASHF12vsNAFL+F0,pvalue__NASHF12vsNAFL+F0,padj__NASHF12vsNAFL+F0,baseMean__NASHF34vsNAFL+F0,log2FoldChange__NASHF34vsNAFL+F0,pvalue__NASHF34vsNAFL+F0,padj__NASHF34vsNAFL+F0,external_gene_name
ENSG00000104883,191,-0.219079611,0.027457886,0.49721902,180,-0.439367662,8.17E-05,0.001888433,PEX11G
ENSG00000104884,256,-0.06319674,0.315883311,0.853841014,262,-0.04944595,0.498685305,0.750701141,ERCC2
ENSG00000104885,181,-0.0846859,0.508840784,0.91756611,182,-0.21007438,0.182038659,0.44524848,DOT1L
ENSG00000104886,374,-0.166327292,0.066914515,0.630088766,383,-0.184164266,0.068938718,0.246334726,PLEKHJ1
ENSG00000104888,2,-0.043835824,8.79E-01,9.84E-01,3,0.332894807,3.00E-01,5.82E-01,SLC17A7
ENSG00000104889,83,-0.040356291,0.671443645,0.951115005,84,-0.018518262,0.854614109,0.943713952,RNASEH2A
ENSG00000104892,1,0.346787609,4.63E-01,NA,1,1.369490576,1.52E-02,0.092911672,KLC3
ENSG00000104894,51,0.097198238,0.361226413,0.872895441,58,0.362727722,0.010618787,0.072693666,CD37
ENSG00000104897,104,-0.068994065,0.551312861,0.926135281,100,-0.293211367,0.058494711,0.221600382,SF3A2
ENSG00000104899,1,-0.013199629,0.982010293,NA,1,0.185753451,0.720186362,NA,AMH
ENSG00000104903,16,0.088181868,0.607035115,0.940503857,19,0.234698041,0.232656872,0.507104275,LYL1
ENSG00000104904,2768,-0.063448939,0.314316496,0.852955774,2826,-0.074764442,0.27981584,0.558931945,OAZ1
ENSG00000104907,200,-0.052051125,0.603887101,0.939008378,232,0.005026554,0.969696472,0.988267192,TRMT1
ENSG00000104915,296,-0.095473707,0.264559549,0.830301473,313,-0.063791805,0.505901803,0.756043121,STX10
ENSG00000104921,3,-0.166513932,0.47167606,0.90702064,3,-0.03388439,0.908076964,0.965387924,FCER2
ENSG00000104936,55,-0.118557836,0.477654051,0.908171477,73,0.130407077,0.504558452,0.755301866,DMPK
ENSG00000104938,719,-0.239504521,0.042253448,0.554823056,588,-0.76755819,1.33E-06,6.72E-05,CLEC4M
ENSG00000104946,459,-0.024473721,0.785995234,0.971271446,462,-0.149154116,0.197978077,0.466034923,TBC1D17
ENSG00000104951,8,0.220365971,0.290665738,0.84276383,10,0.490199757,0.037458977,0.168140977,IL4I1
ENSG00000104953,18,-0.623291697,0.000265673,0.077811354,19,-0.611427947,0.001278068,0.015579326,TLE6
ENSG00000104957,150,-0.14106505,0.238572036,0.81662099,167,-0.123139569,0.40070041,0.677122613,YJU2B
ENSG00000104960,876,-0.058848187,0.526339683,0.921732985,888,-0.140238382,0.216819662,0.487946878,PTOV1
ENSG00000104964,2029,-0.067101903,0.293741957,0.843743495,2003,-0.133313503,0.050339252,0.201492541,TLE5
ENSG00000104967,19,0.117032802,0.35502559,0.869767505,19,0.144345154,0.265012042,0.543046227,NOVA2
ENSG00000104969,562,-0.119331076,0.105653959,0.70033645,553,-0.224061129,0.005049212,0.04293235,SGTA
ENSG00000104972,92,0.182138081,0.272230369,0.833754964,79,-0.025049612,8.84E-01,0.956675597,LILRB1
ENSG00000104973,98,-0.114589278,0.218609781,0.804638185,98,-0.18964921,0.104123249,0.316362542,MED25
ENSG00000104974,33,0.17897357,0.174086028,0.772304382,31,0.11513223,0.505314391,0.75553472,LILRA1
ENSG00000104976,67,-0.059582935,0.56223618,0.929428217,71,-0.006258094,0.955738378,0.982089011,SNAPC2
ENSG00000104979,526,-0.054198878,0.37343508,0.877519368,528,-0.071522435,0.221769111,0.493684349,C19orf53
ENSG00000104980,370,-0.043026407,0.51313478,0.918615432,362,-0.142088916,0.034339412,0.158924471,TIMM44
ENSG00000104983,77,-0.065438524,0.520851835,0.920569116,82,-0.109562074,0.370802901,0.650585292,CCDC61
ENSG00000104998,39,0.178331836,0.074228735,0.646546757,42,0.39136339,0.00086753,0.011716583,IL27RA
ENSG00000105011,14,0.185824748,0.274896317,0.834146758,14,0.505368027,0.002617945,0.026694806,ASF1B
ENSG00000105048,5,-1.067820512,0.098956605,0.695444178,19,0.088048989,0.916478763,0.969096068,TNNT1
ENSG00000105053,632,-0.031502729,0.469845212,0.90563348,638,-0.048777235,0.330073276,0.612424769,VRK3
ENSG00000105058,1065,-0.023136214,0.516865309,0.919530435,1073,-0.063118838,1.04E-01,0.31573891,FAM32A
ENSG00000105063,326,-0.019926243,0.811023216,0.975045287,298,-0.166440698,0.074293731,0.25872795,PPP6R1
ENSG00000105072,69,-0.092208897,0.249839964,0.823926488,70,-0.112162586,0.192893139,0.458939881,C19orf44
ENSG00000105085,56,-0.086755404,0.25870833,0.829837625,57,-0.171237545,3.91E-02,1.73E-01,MED26
ENSG00000105088,1392,-0.131207577,5.20E-01,0.920197181,1435,-0.013223915,9.57E-01,9.82E-01,OLFM2
ENSG00000105122,47,0.088935724,0.526902284,0.921770694,59,0.235604754,0.173141341,0.432812889,RASAL3
ENSG00000105127,284,-0.048899446,0.525236798,0.921318501,294,-0.105515624,2.16E-01,0.486715341,AKAP8
ENSG00000105131,2,-0.022619629,0.92487579,0.988944873,3,-0.006395984,0.983367539,0.993249121,EPHX3
ENSG00000105135,1269,-0.095479521,0.205303606,0.80132573,1227,-0.193661227,0.021953053,0.1185066,ILVBL
ENSG00000105136,126,-0.046366677,0.608858405,0.940503857,137,-0.002084034,0.981461277,0.992561206,ZNF419
ENSG00000105137,46,-0.03584632,0.73081883,0.959519062,50,0.008037647,0.950077967,0.980350096,SYDE1
ENSG00000105146,19,-0.188609798,0.212709878,0.804503232,20,-0.190862195,0.256321935,0.534766211,AURKC
ENSG00000105171,391,-0.001758566,0.968960397,0.994594858,393,-0.027062342,0.605601459,0.819665445,POP4
ENSG00000105173,8,0.375368761,0.020104203,0.449431236,9,0.644453723,0.000165064,0.003278745,CCNE1
ENSG00000105176,810,-0.053465251,0.257034916,0.827818143,804,-0.104655863,0.10469059,0.317725322,URI1
ENSG00000105185,444,-0.019045165,0.732476756,0.959519062,447,-0.090054367,0.10156651,0.312350887,PDCD5
ENSG00000105186,149,-0.015177017,0.777693039,0.970080484,151,-0.052985263,0.484182652,0.740226232,ANKRD27
ENSG00000105193,4264,-0.166486275,0.060819455,0.618628548,4486,-0.125149019,0.203727045,0.472629206,RPS16
ENSG00000105197,438,-0.024901294,0.637419413,0.94343115,428,-0.111824056,0.072585187,0.254935955,TIMM50
ENSG00000105202,706,-0.143835893,0.018904975,0.439873916,725,-0.147628602,0.03605142,0.163816491,FBL
ENSG00000105204,79,-0.00846312,0.934119184,0.990341858,82,0.043872119,0.742356283,0.894313997,DYRK1B
ENSG00000105205,6,0.519158851,1.33E-01,7.28E-01,4,-0.132652829,7.26E-01,8.87E-01,CLC
ENSG00000105219,14,0.080032759,7.60E-01,0.965439335,12,-0.173902046,0.536227329,0.776151511,CCNP
ENSG00000105220,2585,0.092171921,0.251603638,0.825454442,2648,0.075515383,0.332938936,0.615180744,GPI
ENSG00000105221,2234,-0.09416231,0.05257154,0.600120146,2118,-0.252847481,2.96E-06,0.000128995,AKT2
ENSG00000105223,1414,-0.065918115,3.46E-01,8.66E-01,1334,-0.218087701,4.40E-03,3.86E-02,PLD3
ENSG00000105227,55,-0.115874743,0.146566952,0.741355511,53,-0.198576319,0.070241221,0.249785241,PRX
ENSG00000105229,141,-0.058239227,0.422422931,0.895067984,135,-0.220299785,0.011432902,0.076218161,PIAS4
ENSG00000105245,48,-0.096501301,0.542843156,0.9239168,61,0.126465098,0.500157029,0.751495299,NUMBL
ENSG00000105246,30,-0.093126154,0.588109655,0.936130121,27,-0.246216398,0.192987782,0.459037984,EBI3
ENSG00000105248,142,-0.15298005,0.028340543,0.500971075,140,-0.270522544,0.001525076,0.017799206,YJU2
ENSG00000105251,96,-0.524925059,0.000708809,0.122430109,90,-0.730341454,2.77E-05,0.00078647,SHD
ENSG00000105254,295,-0.055982717,0.44204393,0.900916645,316,0.055115727,0.50018892,0.751495299,TBCB
ENSG00000105255,7,-0.462283368,0.071281387,0.640035373,6,-0.761727875,0.001903788,0.020939707,FSD1
ENSG00000105258,250,-0.165606402,0.0839742,0.666055041,249,-0.241481834,0.012599703,0.081804385,POLR2I
ENSG00000105270,20,0.173981321,0.242657137,0.819906051,26,0.379449598,0.032163583,0.152363933,CLIP3
ENSG00000105281,70,-0.023676576,0.84344107,0.980925008,78,0.27534801,0.053762654,0.21018659,SLC1A5
ENSG00000105287,203,0.005388067,0.943659239,0.991533024,206,-0.052305344,0.542671051,0.781564683,PRKD2
ENSG00000105289,97,-0.097570805,0.417363445,0.895067984,98,-0.117684777,0.393440876,0.671309671,TJP3
ENSG00000105290,1,0.17362267,0.58822354,NA,3,1.437390131,0.000193323,0.00368819,APLP1
ENSG00000105298,135,-0.050650594,0.616796481,0.94084682,134,-0.197216316,0.109456303,0.326534598,CACTIN
ENSG00000105321,88,-0.128285701,0.087854366,0.674169255,89,-0.18789638,4.27E-02,0.182599651,CCDC9
ENSG00000105323,1108,-0.045241536,0.287018754,0.840526155,1082,-0.110161763,0.011827763,0.078144328,HNRNPUL1
ENSG00000105325,405,-0.017127094,0.819312175,0.975748703,394,-0.155662231,0.067489857,0.243024828,FZR1
ENSG00000105327,44,0.28188301,0.068799133,0.634844383,51,0.483359496,0.004188437,0.037195202,BBC3
ENSG00000105329,112,0.044098254,0.749964167,0.962999843,113,0.061570379,0.631091692,0.834318661,TGFB1
ENSG00000105339,104,0.08570004,0.289987278,0.842692484,105,0.103754721,0.265010743,0.543046227,DENND3
ENSG00000105341,381,-0.087392053,0.082891079,0.663949985,373,-0.134689616,0.013714143,0.086929162,DMAC2
ENSG00000105352,4,0.030591583,0.886287893,0.985547641,4,-0.085066106,0.719000818,0.88399911,CEACAM4
ENSG00000105355,298,0.113864336,0.070870127,0.640035373,290,0.048499714,0.520368619,0.765471076,PLIN3
ENSG00000105357,839,-0.065614523,0.493617051,0.915273183,826,-0.151067261,0.203066114,0.47198972,MYH14
ENSG00000105364,494,-0.080161952,0.364263643,0.874276005,489,-0.180441303,6.21E-02,0.230641925,MRPL4
ENSG00000105366,8,0.242619365,0.303867536,0.850053771,9,0.472147767,0.06477814,0.236363424,SIGLEC8
ENSG00000105369,15,0.129739708,0.415336124,0.895067984,16,0.196302048,0.271347021,0.550113349,CD79A
ENSG00000105371,2,0.277426209,3.70E-01,0.875950134,2,0.499902847,1.20E-01,3.45E-01,ICAM4
ENSG00000105372,5285,-0.097361585,2.94E-01,0.843764327,5581,-0.009361698,0.919013712,0.96970943,RPS19
ENSG00000105373,1399,-0.174687637,0.06275641,0.619295648,1372,-0.281352781,0.008791029,0.063236879,NOP53
ENSG00000105374,110,-0.014519898,0.889040658,0.985634667,115,-0.076421587,0.679872351,0.862765998,NKG7
ENSG00000105379,1409,-0.16685835,0.169526093,0.766744558,1475,-0.181995801,0.179466754,0.441921136,ETFB
ENSG00000105383,62,0.102933645,0.372736427,0.877392909,59,0.078062405,0.509519339,0.758376624,CD33
ENSG00000105393,207,-0.075841185,0.502823222,0.91561983,224,-0.03813041,0.748227355,0.896657096,BABAM1
ENSG00000105397,708,-0.098792729,0.24166943,0.818345667,718,-0.177274055,0.054552696,0.212383226,TYK2
ENSG00000105398,11462,0.264248958,3.71E-02,0.537882763,11916,0.40282029,0.004303328,0.037998517,SULT2A1
ENSG00000105401,932,-0.063731554,0.277346994,0.834877755,961,-0.06068991,0.357370444,0.638112504,CDC37
ENSG00000105402,723,0.003949931,0.946876723,0.991627284,686,-0.080481239,0.281396802,0.560670744,NAPA
ENSG00000105404,390,-0.082904911,0.491889072,0.914581494,388,-0.15125825,0.256270911,0.534712142,RABAC1
ENSG00000105409,1,0.47186735,1.81E-01,NA,1,0.13255229,7.70E-01,9.06E-01,ATP1A3
ENSG00000105419,7,0.187142919,0.263813665,0.830301473,9,0.69292619,0.00018223,0.00352164,MEIS3
ENSG00000105426,211,-0.380343951,3.38E-02,5.27E-01,209,-0.598538071,1.88E-03,2.08E-02,PTPRS
ENSG00000105427,NA,NA,NA,NA,2,0.753214989,0.104418679,0.31717007,CNFN
ENSG00000105429,402,-0.036930009,6.25E-01,9.41E-01,403,-0.073698688,0.376946129,0.656410952,MEGF8
ENSG00000105438,1445,-0.055024383,0.292178093,0.843125946,1459,-0.085572866,0.158224036,0.409248599,KDELR1
ENSG00000105443,13,-0.001244849,0.993161445,0.998869906,15,0.077231064,0.638503722,0.838952776,CYTH2
ENSG00000105447,289,-0.025146904,0.68818136,0.952332966,287,-0.073739674,0.270517574,0.549276999,GRWD1
ENSG00000105464,2,0.441433026,0.117841112,0.714370199,2,0.345266733,0.345383655,0.627498304,GRIN2D
ENSG00000105472,36,0.107990437,0.455328788,0.902933866,45,0.542855679,0.001475855,0.017405159,CLEC11A
ENSG00000105479,2,0.308183944,4.22E-01,8.95E-01,2,-0.154301648,6.60E-01,8.51E-01,ODAD1
ENSG00000105483,402,0.046145993,0.542354625,0.923760284,435,0.105252335,0.168548786,0.425993107,CARD8
ENSG00000105486,188,-0.090326699,0.235971844,0.816024812,202,0.016128175,8.66E-01,0.948420042,LIG1
ENSG00000105492,1,0.662618746,0.119446489,NA,1,0.861512556,0.060129602,NA,SIGLEC6
ENSG00000105497,116,0.020161963,0.714634054,0.95685068,115,-0.035571882,0.555444733,0.789543466,ZNF175
ENSG00000105499,128,0.296756539,1.18E-02,0.382987358,162,0.553284867,8.43E-05,0.001940048,PLA2G4C
ENSG00000105501,3,0.198283205,4.35E-01,8.99E-01,2,-0.494761659,0.139240572,0.379075281,SIGLEC5
ENSG00000105509,NA,NA,NA,NA,1,-0.481367406,0.576566901,0.801614093,HAS1
ENSG00000105514,50,0.006536847,0.936136401,0.991001411,56,0.113293197,0.253261572,0.531908975,RAB3D
ENSG00000105516,224,-0.198136278,0.140240554,0.735179371,211,-0.373425163,0.018149711,0.104403541,DBP
ENSG00000105518,1938,-0.087043744,0.339234609,0.863794272,2037,-0.056554889,0.559890832,0.792306681,TMEM205
ENSG00000105519,88,-0.087939244,0.608304199,0.940503857,99,-0.074277649,0.718350816,0.883656181,CAPS
ENSG00000105520,102,0.109171108,0.326070809,0.856499149,111,0.245411847,0.081759732,0.273808069,PLPPR2
ENSG00000105523,1,-1.166743279,0.004746195,NA,3,0.052963061,0.926724985,0.971620763,FAM83E
ENSG00000105538,66,-0.186177739,0.084972319,0.668964954,69,-0.221199602,0.09662317,0.303532962,RASIP1
ENSG00000105550,48,0.358232264,0.104043451,0.698243323,49,0.202548969,0.41645853,0.689049657,FGF21
ENSG00000105552,105,-0.316989619,0.014392145,0.411212248,115,-0.278558711,0.049880106,0.200466862,BCAT2
ENSG00000105556,37,-0.019491216,0.865727057,0.983185169,41,0.061939439,0.669855507,0.857271335,MIER2
ENSG00000105559,128,-0.001318575,0.992348667,0.998869906,133,0.017023439,0.897542873,0.961285744,PLEKHA4
ENSG00000105568,1392,-0.039718684,0.428291267,0.897085441,1406,-0.044876543,0.404381873,0.68008568,PPP2R1A
ENSG00000105576,551,0.012500903,0.786051059,0.971271446,563,-0.002473928,0.96400223,0.985798266,TNPO2
ENSG00000105583,691,-0.124485617,0.166282388,0.762604594,727,-0.12152411,0.178442284,0.440606622,WDR83OS
ENSG00000105607,1747,-0.374463651,7.97E-05,0.041176977,1751,-0.440798775,5.90E-05,0.001461017,GCDH
ENSG00000105609,300,0.085494658,4.60E-01,9.04E-01,257,-0.249906106,3.17E-02,1.51E-01,LILRB5
ENSG00000105612,689,-0.011930102,0.833996922,0.97971025,678,-0.035328595,0.609071321,0.821658644,DNASE2
ENSG00000105613,8,-0.454871177,0.078009098,0.65345085,7,-0.956290285,0.002084262,0.022496777,MAST1
ENSG00000105617,60,-0.107358211,0.216091176,0.804503232,59,-0.209620983,0.026415484,0.13394322,LENG1
ENSG00000105618,511,-0.122490495,0.112447638,0.707082083,517,-0.172364455,0.031909265,0.151696646,PRPF31
ENSG00000105619,85,-0.060213742,0.498686002,0.91561983,84,-0.155192474,0.116482481,0.339206147,TFPT
ENSG00000105639,37,0.065608392,0.611310734,0.940503857,48,0.261346989,0.122091118,0.34885739,JAK3
ENSG00000105640,2186,-0.135837392,0.135818646,0.72910249,2264,-0.126850724,0.209448549,0.479119092,RPL18A
ENSG00000105643,170,0.113128724,0.326506041,0.856816758,235,0.625520273,3.17E-05,0.000880622,ARRDC2
ENSG00000105649,16,-0.149305484,0.148887339,0.742519532,15,-0.357002709,0.006181378,0.049305822,RAB3A
ENSG00000105650,5,-0.118689014,0.566541543,0.93021983,7,0.479497768,0.083532371,0.277528809,PDE4C
ENSG00000105655,65,-0.059719135,0.600507295,0.9387107,81,0.185515166,0.228424115,0.50212465,ISYNA1
ENSG00000105656,136,-0.075312607,0.292239726,0.843125946,133,-0.23926949,0.003292944,0.031129449,ELL
ENSG00000105662,114,-0.145527832,0.133848739,0.728141661,120,-0.211705202,0.105161203,0.318670635,CRTC1
ENSG00000105664,3,-0.070667836,0.89748005,0.986349407,7,1.788923418,0.001760787,0.019773502,COMP
ENSG00000105669,542,-0.052371751,0.603425042,0.938984337,539,-0.109291392,0.28780862,0.567264586,COPE
ENSG00000105671,285,-0.060399815,0.324207366,0.855527916,277,-0.128506015,0.06559156,0.238436744,DDX49
ENSG00000105672,15,-0.304273721,0.060935663,0.619295648,15,-0.342211633,0.038010897,0.169791161,ETV2
ENSG00000105676,1245,-0.108463723,0.293029703,0.843610797,1131,-0.371119973,0.000105456,0.002304422,ARMC6
ENSG00000105677,423,-0.045338633,0.603767434,0.938984337,444,0.040710253,0.666722358,0.855415102,TMEM147
ENSG00000105695,4,-0.590739876,0.325904262,0.856462839,3,-2.203675269,0.00119875,0.014901139,MAG
ENSG00000105697,3979,-0.345992021,0.255904601,0.827537773,3999,-0.334863059,0.344944839,0.627020558,HAMP
ENSG00000105698,919,-0.069422306,0.297346571,0.846003227,872,-0.166461586,2.41E-02,1.26E-01,USF2
ENSG00000105699,2292,-0.167585116,0.037482232,0.538364195,2160,-0.341013073,9.85E-04,1.29E-02,LSR
ENSG00000105700,490,-0.07555528,0.128956417,0.725184711,495,-0.081185857,1.23E-01,0.350394722,KXD1
ENSG00000105701,1661,-0.264959304,0.006032003,0.305515651,1595,-0.416679271,8.02E-05,0.001869542,FKBP8
ENSG00000105705,246,-0.123717843,0.194854963,0.79373542,247,-0.247688494,1.47E-02,9.08E-02,SUGP1
ENSG00000105707,7900,-0.192778547,0.043129861,0.557652821,7759,-0.331301966,2.76E-03,2.78E-02,HPN
ENSG00000105708,22,0.173081143,0.182986453,0.781023275,24,0.414460147,2.06E-03,0.022275181,ZNF14
ENSG00000105711,69,-0.026723202,0.757031717,0.965003508,63,-0.240042256,0.008635963,0.062457457,SCN1B
ENSG00000105717,2,-0.246431061,0.45796842,0.903781703,3,0.574561992,5.21E-02,2.06E-01,PBX4
ENSG00000105722,269,-0.054265958,0.524764131,0.92112097,261,-0.166786397,1.01E-01,3.11E-01,ERF
ENSG00000105723,255,0.069102332,0.246121319,0.821524542,253,-0.011709997,8.62E-01,0.947049649,GSK3A
ENSG00000105726,316,-0.067210844,0.433105688,0.898627602,327,-0.103359197,0.365740358,0.646239685,ATP13A1
ENSG00000105732,113,-0.078205603,0.210832206,0.803295658,110,-0.185021357,1.60E-02,9.63E-02,ZNF574
ENSG00000105737,1,-0.354895602,0.320204195,NA,2,-0.282118397,5.02E-01,7.53E-01,GRIK5
ENSG00000105738,109,0.05762605,0.548854001,0.925804763,109,0.140774916,2.70E-01,0.548866868,SIPA1L3
ENSG00000105750,11,0.166646196,0.241355076,0.817739204,13,0.576280692,0.000226003,0.004171596,ZNF85
ENSG00000105755,506,-0.098244876,0.204509653,0.80132573,502,-0.132482705,1.15E-01,3.36E-01,ETHE1
ENSG00000105767,105,-0.014507937,0.858613439,0.981732848,98,-0.12125654,1.79E-01,4.41E-01,CADM4
ENSG00000105771,161,-0.036218665,0.651959256,0.947139213,169,-0.040392982,6.51E-01,0.846193456,SMG9
ENSG00000105778,458,0.094140007,0.139379723,0.735023312,455,0.08920412,0.248554517,0.526452557,AVL9
ENSG00000105784,207,-0.004020752,0.971085529,0.994862996,204,-0.105965158,3.83E-01,6.62E-01,RUNDC3B
ENSG00000105792,75,0.040174852,0.700037144,0.954556752,86,0.154158766,1.83E-01,4.47E-01,CFAP69
ENSG00000105793,355,0.038612502,0.519660502,0.920197181,351,-0.045162282,5.40E-01,0.779633701,GTPBP10
ENSG00000105808,2,0.024522489,0.94108899,0.991164655,2,0.493086564,0.138216618,0.377536787,RASA4
ENSG00000105810,539,0.129924948,0.092206992,0.68212135,550,0.131409432,1.28E-01,3.58E-01,CDK6
ENSG00000105819,1365,-0.035974584,0.341467783,0.864842815,1399,-0.032025311,5.08E-01,7.57E-01,PMPCB
ENSG00000105821,233,0.102764472,0.16238761,0.759400222,243,0.081301836,2.21E-01,0.493016454,DNAJC2
ENSG00000105825,85,-0.126503252,0.510189541,0.917637524,107,0.453290969,6.76E-02,0.243246757,TFPI2
ENSG00000105829,346,0.059807709,0.5097324,0.917637524,342,-0.047835894,6.38E-01,8.39E-01,BET1
ENSG00000105835,2575,0.162061169,0.220299563,0.805146953,2519,0.219749063,1.27E-01,3.57E-01,NAMPT
ENSG00000105849,169,0.064269045,0.493633204,0.915273183,171,0.046049848,6.65E-01,0.854816667,POLR1F
ENSG00000105851,28,0.343150584,0.040814045,0.549348081,27,0.362359793,0.082159452,0.274711522,PIK3CG
ENSG00000105852,7460,-0.195827777,0.01763837,0.431728717,7108,-0.354773705,7.49E-04,1.05E-02,PON3
ENSG00000105854,2725,0.080857372,0.211290801,0.803295658,2829,0.153071081,5.41E-02,2.11E-01,PON2
ENSG00000105855,13,-0.181118494,0.507626539,0.916538648,21,1.096172748,5.79E-04,0.008645169,ITGB8
ENSG00000105856,1299,0.033145602,0.743304512,0.961040277,1250,-0.015057896,0.901805815,0.962898404,HBP1
ENSG00000105865,95,-0.021172738,0.742379356,0.961040277,97,-0.06636962,3.31E-01,6.13E-01,DUS4L
ENSG00000105866,58,-0.011639833,0.933179902,0.989929512,57,-0.016673046,9.23E-01,9.71E-01,SP4
ENSG00000105875,308,-0.051266391,0.497761255,0.91561983,328,-0.001795398,9.81E-01,0.992561206,WDR91
ENSG00000105877,20,-0.22024904,0.337315174,0.862116763,25,0.12977285,0.635345557,0.836875157,DNAH11
ENSG00000105879,227,-0.026068868,0.782369933,0.970359722,234,0.001963803,9.86E-01,9.94E-01,CBLL1
ENSG00000105887,835,0.086557622,0.44638108,0.902017878,830,0.115522084,4.23E-01,6.93E-01,MTPN
ENSG00000105894,46,-0.242542093,0.024039867,0.47629575,51,-0.003834666,9.79E-01,0.991705312,PTN
ENSG00000105926,291,0.038541963,0.597986723,0.937962875,296,0.056094126,0.52162987,0.766108121,PALS2
ENSG00000105928,117,0.007788738,0.923774212,0.98882563,130,0.221301552,1.18E-02,7.82E-02,GSDME
ENSG00000105939,772,0.062771177,0.192619685,0.790968692,748,-0.030459565,6.27E-01,8.32E-01,ZC3HAV1
ENSG00000105948,29,-0.02140447,0.838991362,0.98063132,30,0.154204138,1.63E-01,0.416326662,TTC26
ENSG00000105953,1229,-0.02005538,0.780685929,0.970359722,1176,-0.133139927,0.124279135,0.352290679,OGDH
ENSG00000105963,9,0.164457514,0.47497841,0.907363009,10,0.185526496,4.81E-01,7.38E-01,ADAP1
ENSG00000105967,64,0.306849605,0.075045481,0.647287296,67,0.508783072,1.32E-02,8.44E-02,TFEC
